TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,AgeGroup,AmountGroup,Target,PCA1,PCA2
463.92,2023-03-13 16:41:12,Debit,Mesa,Online,50.0,Engineer,199.0,1.0,2403.39,2024-11-04 08:09:14,Paruh Baya,Besar,2,-0.4645186528538554,-0.11094524088844425
320.14,2023-01-31 16:58:42,Debit,Milwaukee,Online,60.0,Retired,96.0,1.0,3075.97,2024-11-04 08:07:40,Paruh Baya,Besar,0,0.24598425953058983,0.4375992337535625
214.93,2023-05-15 17:02:15,Debit,Albuquerque,Online,28.0,Student,52.0,1.0,7835.4,2024-11-04 08:08:51,Dewasa Muda,Sedang,3,-0.06506441398505468,0.5407594370649197
660.02,2023-10-12 16:57:36,Debit,Nashville,Branch,20.0,Student,84.0,1.0,414.43,2024-11-04 08:08:35,Remaja,Besar,2,-1.9403485010766628,1.701056291664156
345.81,2023-06-26 16:10:57,Debit,Raleigh,Branch,40.0,Engineer,135.0,1.0,6116.8,2024-11-04 08:12:14,Dewasa Muda,Besar,3,-0.058805646771809855,0.14049017846346218
143.54,2023-10-16 16:06:05,Debit,Philadelphia,ATM,71.0,Retired,80.0,1.0,6067.62,2024-11-04 08:08:22,Lansia,Sedang,0,1.3144083941720424,0.0069942896658191445
42.55,2023-03-31 18:57:11,Debit,Seattle,Branch,53.0,Engineer,29.0,1.0,7341.43,2024-11-04 08:10:32,Paruh Baya,Kecil,0,0.9349709623441167,0.18910782600263024
541.79,2023-08-11 16:43:45,Debit,Mesa,ATM,22.0,Student,125.0,1.0,1454.08,2024-11-04 08:11:29,Remaja,Besar,2,-1.6820873180542177,0.8984246954334233
40.57,2023-02-13 17:02:27,Debit,Columbus,Branch,26.0,Student,63.0,1.0,1476.91,2024-11-04 08:06:37,Dewasa Muda,Kecil,1,-1.249098711629911,-0.14475975140832875
498.67,2023-12-05 16:19:23,Debit,Miami,Online,28.0,Student,244.0,1.0,1719.97,2024-11-04 08:08:24,Dewasa Muda,Besar,2,-1.5367791956880343,-0.43625214618644986
227.22,2023-03-27 18:52:04,Debit,El Paso,ATM,53.0,Doctor,220.0,1.0,832.82,2024-11-04 08:11:56,Paruh Baya,Sedang,0,-0.5697949451984501,-1.1061558512613738
56.94,2023-12-11 16:52:47,Credit,Charlotte,Online,76.0,Student,74.0,1.0,7004.63,2024-11-04 08:07:42,Lansia,Kecil,0,1.7239235766854537,-0.2223279896977848
629.82,2023-07-17 16:22:23,Debit,Colorado Springs,Branch,68.0,Retired,159.0,1.0,6385.69,2024-11-04 08:11:59,Lansia,Besar,2,0.9661722062856521,0.8302844795542139
59.44,2023-06-13 17:52:56,Debit,Chicago,Online,35.0,Engineer,176.0,1.0,5472.03,2024-11-04 08:06:34,Dewasa Muda,Kecil,1,-0.32219897026552125,-1.2161145121156713
186.69,2023-12-29 16:38:21,Debit,New York,Branch,30.0,Engineer,54.0,1.0,8602.22,2024-11-04 08:08:12,Dewasa Muda,Sedang,3,0.16172335867522963,0.4261806016841038
230.46,2023-04-25 17:33:27,Debit,Mesa,Online,19.0,Student,179.0,1.0,162.53,2024-11-04 08:08:50,Remaja,Sedang,1,-1.9913009118731468,-0.6714965973325814
65.09,2023-02-28 17:58:02,Credit,Seattle,Online,44.0,Engineer,159.0,1.0,9370.9,2024-11-04 08:09:41,Paruh Baya,Kecil,3,0.7646202761912211,-1.0320987109323954
457.09,2023-05-25 16:52:57,Credit,Nashville,Online,55.0,Engineer,63.0,1.0,8570.82,2024-11-04 08:08:45,Paruh Baya,Besar,2,1.0377646883556297,1.2220787595044083
552.02,2023-11-30 16:51:46,Credit,Chicago,ATM,44.0,Engineer,100.0,1.0,522.08,2024-11-04 08:09:25,Paruh Baya,Besar,2,-0.9466292509496997,1.1732985711155748
377.12,2023-08-14 17:12:27,Debit,Houston,ATM,34.0,Engineer,61.0,1.0,836.67,2024-11-04 08:11:40,Dewasa Muda,Besar,1,-1.1702615511842034,0.9874548239248514
204.56,2023-09-11 17:51:17,Credit,San Diego,Branch,18.0,Student,179.0,1.0,364.72,2024-11-04 08:10:26,Remaja,Sedang,1,-1.9846788780729072,-0.7569667605306408
420.28,2023-05-17 17:28:25,Debit,Washington,Branch,35.0,Doctor,144.0,1.0,8557.32,2024-11-04 08:09:01,Dewasa Muda,Besar,3,0.14578326998751925,0.29886429409073323
124.59,2023-05-05 17:32:18,Debit,Charlotte,Branch,27.0,Student,171.0,1.0,129.29,2024-11-04 08:09:21,Dewasa Muda,Sedang,1,-1.6288027524641522,-0.9457138641534414
73.88,2023-01-02 16:27:18,Debit,Charlotte,Online,39.0,Doctor,34.0,1.0,6474.41,2024-11-04 08:09:09,Dewasa Muda,Kecil,3,0.2020370034253833,0.24894830426958728
77.43,2023-01-19 16:11:12,Debit,Raleigh,Online,21.0,Student,169.0,1.0,4734.110000000001,2024-11-04 08:06:33,Remaja,Kecil,1,-1.010773441131994,-1.0805917221332224
245.93,2023-06-06 18:53:35,Debit,Fresno,Branch,54.0,Engineer,172.0,1.0,7986.63,2024-11-04 08:11:58,Paruh Baya,Sedang,3,0.826209853554916,-0.5664935901858346
622.41,2023-12-11 16:57:41,Debit,Indianapolis,ATM,64.0,Doctor,125.0,1.0,7322.01,2024-11-04 08:07:48,Lansia,Besar,2,1.0249686325341387,1.146945796613161
43.73,2023-04-03 16:43:29,Debit,Omaha,ATM,34.0,Doctor,145.0,1.0,9929.43,2024-11-04 08:10:33,Dewasa Muda,Kecil,3,0.4947217041420812,-0.9589789152550884
2.03,2024-01-01 16:07:05,Credit,Detroit,ATM,33.0,Engineer,28.0,1.0,3012.31,2024-11-04 08:08:50,Dewasa Muda,Kecil,1,-0.6307980807893576,0.07404876798109132
770.65,2023-07-05 17:49:26,Debit,Jacksonville,Online,31.0,Doctor,137.0,1.0,7198.8,2024-11-04 08:09:01,Dewasa Muda,Besar,2,-0.3818965033319808,1.531964502651913
260.31,2023-02-28 16:46:55,Debit,Austin,Branch,63.0,Doctor,113.0,1.0,10980.38,2024-11-04 08:12:03,Lansia,Sedang,3,1.8010622917762524,0.06638963792248412
356.1,2023-10-25 16:13:39,Credit,Fort Worth,Branch,26.0,Student,187.0,1.0,868.35,2024-11-04 08:11:02,Dewasa Muda,Besar,1,-1.6421355616989584,-0.3381020745936164
27.07,2023-03-06 17:39:01,Credit,Virginia Beach,Branch,80.0,Retired,39.0,1.0,3773.29,2024-11-04 08:09:57,Lansia,Kecil,0,1.353700303714138,0.0275345623986891
119.89,2023-12-19 17:11:31,Debit,Tucson,ATM,67.0,Doctor,60.0,1.0,6697.77,2024-11-04 08:09:02,Lansia,Sedang,0,1.3050872781787257,0.12999320788270594
106.39,2023-02-13 18:42:09,Debit,Virginia Beach,Online,37.0,Doctor,281.0,1.0,9410.99,2024-11-04 08:10:32,Dewasa Muda,Sedang,3,0.31606873196948987,-2.1115569335737847
12.04,2023-11-15 16:08:52,Debit,Fort Worth,Online,37.0,Engineer,58.0,1.0,6213.32,2024-11-04 08:08:25,Dewasa Muda,Kecil,3,0.0663099924200341,-0.19496055353006198
29.38,2023-02-15 16:30:09,Credit,Baltimore,Branch,28.0,Student,63.0,1.0,1663.31,2024-11-04 08:11:08,Dewasa Muda,Kecil,1,-1.1314699834260813,-0.18271312801839928
319.85,2023-07-26 16:44:22,Debit,Denver,ATM,60.0,Doctor,148.0,1.0,711.66,2024-11-04 08:07:45,Paruh Baya,Besar,0,-0.2523822602995911,-0.08249006033691142
350.14,2023-03-24 18:50:42,Credit,Los Angeles,Online,75.0,Retired,38.0,1.0,2403.25,2024-11-04 08:08:40,Lansia,Besar,0,0.7863846843437287,1.110611949875405
163.94,2023-08-03 18:49:37,Credit,Virginia Beach,Branch,52.0,Retired,73.0,1.0,5957.37,2024-11-04 08:09:51,Paruh Baya,Sedang,0,0.5399933108281165,0.1524255132448587
170.53,2023-02-06 18:59:44,Debit,Oklahoma City,Branch,24.0,Student,58.0,1.0,801.01,2024-11-04 08:09:49,Remaja,Sedang,1,-1.4934271107574693,0.33689655236933325
262.22,2023-07-13 17:48:24,Credit,Baltimore,ATM,40.0,Engineer,136.0,1.0,5711.71,2024-11-04 08:09:17,Dewasa Muda,Sedang,3,-0.10246204054633296,-0.14644295857815667
41.49,2023-04-24 16:47:20,Debit,Albuquerque,Online,24.0,Student,13.0,1.0,928.33,2024-11-04 08:12:03,Remaja,Kecil,1,-1.3623483031087424,0.3589170099665656
121.43,2023-03-21 16:20:33,Credit,Sacramento,Branch,52.0,Engineer,243.0,1.0,7365.28,2024-11-04 08:07:28,Paruh Baya,Sedang,3,0.5861191560686081,-1.687683663185014
350.46,2023-12-08 16:16:02,Debit,Nashville,Branch,51.0,Retired,165.0,1.0,5839.38,2024-11-04 08:06:32,Paruh Baya,Besar,0,0.2869726230662607,-0.14838283127369087
220.41,2023-09-04 16:42:49,Credit,El Paso,Online,26.0,Engineer,155.0,1.0,5116.98,2024-11-04 08:10:04,Dewasa Muda,Sedang,1,-0.7771560082717992,-0.4689724863697241
33.46,2023-02-20 16:52:03,Debit,Seattle,ATM,72.0,Retired,111.0,1.0,3641.07,2024-11-04 08:09:12,Lansia,Kecil,0,0.9134407720970753,-0.6674917872961259
104.79,2023-08-07 16:06:32,Debit,Denver,ATM,70.0,Doctor,223.0,1.0,1352.19,2024-11-04 08:10:07,Lansia,Sedang,0,0.2428144688015228,-1.5490250536251908
246.27,2023-12-27 16:48:30,Debit,Fresno,Online,29.0,Doctor,141.0,1.0,7299.86,2024-11-04 08:10:57,Dewasa Muda,Sedang,3,-0.2523447224921684,-0.24509197751186634
48.85,2023-12-08 16:45:12,Debit,Dallas,ATM,19.0,Student,176.0,1.0,1503.56,2024-11-04 08:07:15,Remaja,Kecil,1,-1.675804817206515,-1.2437068513265372
332.0,2023-04-27 16:27:41,Debit,Charlotte,ATM,69.0,Retired,17.0,1.0,5943.13,2024-11-04 08:07:03,Lansia,Besar,0,1.2253155766848964,1.262030569282307
118.1,2023-10-31 16:49:13,Debit,Memphis,Online,54.0,Engineer,167.0,1.0,895.66,2024-11-04 08:09:14,Paruh Baya,Sedang,0,-0.40747326133860995,-0.9385667937392954
84.59,2023-04-19 16:54:46,Credit,Las Vegas,Branch,67.0,Doctor,10.0,1.0,5669.1,2024-11-04 08:07:12,Lansia,Kecil,0,1.1977541831919007,0.5129141761162397
295.64,2023-12-14 17:31:18,Debit,Jacksonville,Online,21.0,Student,82.0,1.0,1061.96,2024-11-04 08:10:41,Remaja,Sedang,1,-1.644021454204494,0.512866164186488
514.33,2023-06-02 16:27:08,Debit,Philadelphia,Branch,25.0,Student,160.0,1.0,1592.94,2024-11-04 08:12:17,Remaja,Besar,2,-1.5736503832168518,0.45637340408570004
94.59,2023-12-01 17:04:00,Debit,Washington,Online,39.0,Doctor,34.0,1.0,6171.89,2024-11-04 08:10:37,Dewasa Muda,Kecil,3,0.13933828461584005,0.3176534432546035
80.43,2023-01-04 16:09:43,Debit,Columbus,Branch,59.0,Retired,157.0,1.0,5987.67,2024-11-04 08:08:18,Paruh Baya,Kecil,0,0.7438318865508793,-0.9666955603317687
54.25,2023-07-31 16:51:50,Debit,Virginia Beach,Online,68.0,Doctor,37.0,1.0,14783.33,2024-11-04 08:08:53,Lansia,Kecil,3,2.8687258428710045,0.14005483270312044
518.85,2023-10-23 18:37:47,Debit,Kansas City,Online,22.0,Student,82.0,1.0,1806.0,2024-11-04 08:06:37,Remaja,Besar,2,-1.5525363097202816,1.2520405759450954
10.65,2023-04-24 16:24:49,Debit,Louisville,Online,54.0,Doctor,161.0,1.0,13240.72,2024-11-04 08:10:21,Paruh Baya,Kecil,3,1.883218266832607,-1.2375151127058455
198.62,2023-01-02 16:45:05,Credit,Tucson,Branch,27.0,Student,84.0,1.0,1196.07,2024-11-04 08:06:38,Dewasa Muda,Sedang,1,-1.347282443826764,0.16883128014370907
107.03,2023-03-06 18:27:13,Debit,Miami,Branch,27.0,Student,73.0,1.0,1408.07,2024-11-04 08:12:13,Dewasa Muda,Sedang,1,-1.2599299158497579,-0.02483263463353114
346.11,2023-01-04 17:00:17,Debit,Dallas,Branch,41.0,Engineer,213.0,1.0,9551.64,2024-11-04 08:08:03,Paruh Baya,Besar,3,0.5013565927799255,-0.6392051694242104
138.06,2023-07-25 17:21:53,Debit,Charlotte,Branch,44.0,Engineer,159.0,1.0,1070.47,2024-11-04 08:06:52,Paruh Baya,Sedang,1,-0.7704875156290358,-0.7883796964692726
158.02,2023-09-20 17:09:14,Debit,New York,ATM,49.0,Engineer,120.0,1.0,9374.24,2024-11-04 08:09:57,Paruh Baya,Sedang,3,0.9811747634951365,-0.33642871844896693
830.01,2023-07-21 16:43:59,Credit,Chicago,Online,66.0,Retired,96.0,1.0,4253.18,2024-11-04 08:11:27,Lansia,Besar,2,0.5079245281142842,2.124651749098465
435.5,2023-05-15 18:41:05,Debit,Oklahoma City,ATM,55.0,Student,112.0,1.0,6981.03,2024-11-04 08:09:40,Paruh Baya,Besar,2,0.6920389332602069,0.6612024968654494
110.49,2023-10-31 17:06:47,Debit,Raleigh,Online,57.0,Doctor,48.0,1.0,10483.93,2024-11-04 08:12:20,Paruh Baya,Sedang,3,1.6143811242670316,0.22203078924141556
329.4,2023-12-25 16:30:09,Debit,Denver,Online,34.0,Doctor,68.0,1.0,9588.07,2024-11-04 08:07:55,Dewasa Muda,Besar,3,0.4280394022544478,0.7573613811920812
635.4,2023-09-19 16:55:00,Debit,Denver,ATM,47.0,Doctor,106.0,1.0,1238.11,2024-11-04 08:11:45,Paruh Baya,Besar,2,-0.7363209700021993,1.3882720292639505
769.97,2023-02-16 18:56:44,Debit,San Diego,Branch,22.0,Student,23.0,1.0,1244.93,2024-11-04 08:09:51,Remaja,Besar,2,-1.670089919977822,2.674042167165409
175.07,2023-09-04 17:46:20,Debit,Colorado Springs,Branch,26.0,Student,169.0,1.0,1040.25,2024-11-04 08:08:15,Dewasa Muda,Sedang,1,-1.5193363843359806,-0.7582214340859662
7.31,2023-06-26 16:04:11,Debit,Las Vegas,Branch,78.0,Retired,282.0,1.0,5757.67,2024-11-04 08:07:15,Lansia,Kecil,0,1.3196113600207864,-2.4660120357900923
175.15,2023-11-09 17:02:41,Debit,Detroit,ATM,27.0,Student,32.0,1.0,4734.110000000001,2024-11-04 08:09:45,Dewasa Muda,Sedang,1,-0.6268162996093092,0.6099094728757054
121.82,2023-09-08 18:24:14,Debit,Dallas,Online,60.0,Doctor,119.0,1.0,4734.110000000001,2024-11-04 08:11:30,Paruh Baya,Sedang,0,0.5908416002539555,-0.449895198456708
56.12,2023-09-13 18:49:55,Debit,El Paso,ATM,30.0,Doctor,102.0,1.0,8839.67,2024-11-04 08:09:30,Dewasa Muda,Kecil,3,0.19000448273501963,-0.48629516346829854
424.7,2023-01-30 17:37:14,Credit,Miami,Online,56.0,Retired,178.0,1.0,6239.89,2024-11-04 08:08:25,Paruh Baya,Besar,2,0.5136800223747772,-0.034409656905971975
35.16,2023-10-25 17:50:23,Debit,Chicago,Branch,32.0,Engineer,130.0,1.0,4734.110000000001,2024-11-04 08:10:34,Dewasa Muda,Kecil,1,-0.505518478313537,-0.8354733444231863
35.73,2023-06-12 16:48:03,Debit,Miami,Branch,65.0,Doctor,87.0,1.0,9073.17,2024-11-04 08:11:09,Lansia,Kecil,0,1.652660499630477,-0.4184670163233968
3.44,2023-01-19 17:24:30,Debit,Fort Worth,ATM,78.0,Retired,108.0,1.0,7561.33,2024-11-04 08:12:20,Lansia,Kecil,0,1.879535602106632,-0.7403688207772484
139.03,2023-08-30 18:00:09,Credit,Los Angeles,Online,50.0,Engineer,81.0,1.0,2276.57,2024-11-04 08:11:29,Paruh Baya,Sedang,0,-0.2095275769865007,-0.008417968858660252
254.92,2023-09-18 16:04:06,Credit,San Antonio,ATM,28.0,Engineer,169.0,1.0,2791.12,2024-11-04 08:07:18,Dewasa Muda,Sedang,1,-1.15155551958069,-0.4948078050993395
115.11,2023-05-05 17:34:22,Debit,Albuquerque,Online,28.0,Engineer,139.0,1.0,9808.97,2024-11-04 08:10:18,Dewasa Muda,Sedang,3,0.2153564570662233,-0.6599482487858017
171.11,2023-05-15 16:52:24,Debit,San Francisco,ATM,57.0,Retired,171.0,1.0,6324.09,2024-11-04 08:08:40,Paruh Baya,Sedang,0,0.672879744575413,-0.8053271818141154
420.76,2023-02-23 16:04:35,Debit,Miami,Branch,51.0,Retired,112.0,1.0,6581.55,2024-11-04 08:08:38,Paruh Baya,Besar,2,0.46581535330769136,0.614093289907015
408.46,2023-03-01 16:17:46,Debit,Raleigh,Branch,64.0,Retired,28.0,1.0,3140.79,2024-11-04 08:08:20,Lansia,Besar,0,0.4741108650169891,1.4082027675692892
342.17,2023-12-14 16:09:42,Credit,New York,Branch,21.0,Student,247.0,1.0,461.83,2024-11-04 08:08:32,Remaja,Besar,1,-1.9893298971520672,-0.9817257108612302
580.71,2023-09-20 16:37:48,Debit,Philadelphia,ATM,53.0,Engineer,95.0,1.0,5670.0,2024-11-04 08:10:54,Paruh Baya,Besar,2,0.34255236945178646,1.3134667123845447
821.54,2023-08-22 18:11:16,Credit,Atlanta,Branch,79.0,Retired,36.0,1.0,4040.32,2024-11-04 08:11:57,Lansia,Besar,2,1.069315976637109,2.690876550050749
253.47,2023-06-14 17:07:08,Debit,Atlanta,Branch,20.0,Student,238.0,1.0,220.51,2024-11-04 08:08:12,Remaja,Sedang,1,-2.0278513874949082,-1.1852831397517476
22.81,2023-05-29 17:53:03,Debit,New York,Online,62.0,Retired,75.0,1.0,3634.76,2024-11-04 08:07:59,Lansia,Kecil,0,0.5661164790716198,-0.33889082630062767
266.57,2023-07-03 17:56:59,Credit,Boston,Online,39.0,Engineer,96.0,1.0,7180.48,2024-11-04 08:07:10,Dewasa Muda,Sedang,3,0.17599491178100446,0.2677952309522935
374.61,2023-08-29 18:30:36,Credit,Mesa,Online,75.0,Retired,37.0,1.0,1389.71,2024-11-04 08:11:24,Lansia,Besar,0,0.594445638082183,1.201933307745761
339.35,2023-02-03 16:08:47,Credit,Boston,ATM,78.0,Retired,70.0,1.0,5002.7,2024-11-04 08:08:17,Lansia,Besar,0,1.3395485863240444,0.7532300573023695
810.36,2023-01-17 16:59:03,Debit,Columbus,ATM,20.0,Student,67.0,1.0,9239.12,2024-11-04 08:07:19,Remaja,Besar,2,-0.3709566346431465,2.3671961618852206
9.83,2023-07-24 17:04:17,Debit,Memphis,ATM,24.0,Student,86.0,1.0,666.42,2024-11-04 08:09:03,Remaja,Kecil,1,-1.494930203264302,-0.47547964728125947
135.57,2023-06-14 17:17:34,Credit,Boston,Branch,51.0,Doctor,116.0,1.0,11351.64,2024-11-04 08:11:44,Paruh Baya,Sedang,3,1.4336661234582242,-0.37213194993725374
340.05,2023-10-27 17:26:53,Debit,Detroit,ATM,43.0,Engineer,37.0,1.0,7234.15,2024-11-04 08:07:43,Paruh Baya,Besar,3,0.39570567417141017,1.0992770143312318
283.45,2023-10-17 17:24:47,Debit,Colorado Springs,Branch,27.0,Engineer,127.0,1.0,2049.51,2024-11-04 08:08:51,Dewasa Muda,Sedang,1,-1.2810155571646915,0.02005583828893956
100.99,2023-05-29 16:20:29,Debit,New York,ATM,68.0,Doctor,114.0,1.0,8865.27,2024-11-04 08:09:12,Lansia,Sedang,0,1.6740481765126962,-0.4732012623439407
90.88,2023-02-20 16:48:49,Debit,Albuquerque,Branch,18.0,Student,176.0,1.0,3908.47,2024-11-04 08:07:13,Remaja,Kecil,1,-1.2944471617884596,-1.104545359447981
655.15,2023-01-02 16:22:54,Debit,Seattle,ATM,26.0,Engineer,264.0,1.0,5587.44,2024-11-04 08:07:15,Dewasa Muda,Besar,2,-0.9988600158389317,-0.11757411764951405
320.55,2023-05-01 17:11:47,Debit,Milwaukee,Online,50.0,Engineer,118.0,1.0,438.75,2024-11-04 08:08:14,Paruh Baya,Besar,0,-0.6603398788195405,0.22382592365011858
41.51,2023-10-04 16:47:33,Debit,Phoenix,Online,28.0,Student,48.0,1.0,609.6,2024-11-04 08:11:54,Dewasa Muda,Kecil,1,-1.307519126385418,0.0076302405903003806
71.53,2023-10-30 16:49:25,Credit,Jacksonville,Branch,68.0,Retired,39.0,1.0,2393.73,2024-11-04 08:12:00,Lansia,Kecil,0,0.608967527460484,0.1801487073762385
467.13,2023-09-28 17:18:26,Credit,Kansas City,Branch,54.0,Retired,45.0,1.0,3914.84,2024-11-04 08:06:58,Paruh Baya,Besar,2,0.1723115851925525,1.4367065441500493
235.4,2023-09-26 17:02:25,Debit,Detroit,Branch,28.0,Student,70.0,1.0,818.36,2024-11-04 08:10:13,Dewasa Muda,Sedang,1,-1.3712844584510568,0.43030921828673746
159.32,2023-01-16 18:57:13,Debit,Seattle,Branch,18.0,Student,100.0,1.0,304.44,2024-11-04 08:10:32,Remaja,Sedang,1,-1.873909390774743,-0.11739537483211579
50.83,2023-12-18 16:06:14,Credit,Philadelphia,Online,30.0,Doctor,48.0,1.0,9553.42,2024-11-04 08:10:06,Dewasa Muda,Kecil,3,0.39327689389126275,0.03566280045244014
56.89,2023-02-03 18:03:56,Credit,Houston,Branch,59.0,Engineer,56.0,1.0,3034.67,2024-11-04 08:09:52,Paruh Baya,Kecil,0,0.3501930593443927,-0.03469190587710739
20.22,2023-03-10 18:26:19,Debit,Jacksonville,ATM,43.0,Engineer,138.0,1.0,5515.32,2024-11-04 08:06:32,Paruh Baya,Kecil,0,0.06907713571724998,-0.969653045647723
50.4,2023-03-27 17:02:44,Debit,San Antonio,Branch,36.0,Doctor,84.0,1.0,1677.01,2024-11-04 08:07:17,Dewasa Muda,Kecil,1,-0.8463654178922705,-0.3262190038977644
73.88,2023-05-08 17:42:36,Debit,Los Angeles,Branch,53.0,Retired,131.0,1.0,4055.55,2024-11-04 08:08:11,Paruh Baya,Kecil,0,0.1910410858505017,-0.7256559311959423
119.61,2023-03-14 16:21:01,Debit,San Diego,ATM,33.0,Doctor,53.0,1.0,9899.94,2024-11-04 08:07:28,Dewasa Muda,Sedang,3,0.5432475818432438,0.21232678990581913
116.58,2023-08-31 16:38:18,Debit,Raleigh,Branch,43.0,Engineer,247.0,1.0,2620.74,2024-11-04 08:06:50,Paruh Baya,Sedang,1,-0.6373741056443565,-1.7389399777329262
391.96,2023-06-19 16:21:58,Debit,Fort Worth,ATM,64.0,Retired,79.0,1.0,2174.16,2024-11-04 08:06:47,Lansia,Besar,0,0.23702921242422623,0.8440670842745216
156.26,2023-01-02 17:49:44,Credit,Virginia Beach,Branch,46.0,Engineer,160.0,1.0,7854.1,2024-11-04 08:09:29,Paruh Baya,Sedang,3,0.5332501660534641,-0.7404205487870676
427.0,2023-07-31 17:04:29,Credit,Oklahoma City,Branch,49.0,Engineer,163.0,1.0,8253.65,2024-11-04 08:07:30,Paruh Baya,Besar,3,0.6199874567371639,0.1255484243433813
443.68,2023-04-25 18:58:32,Debit,Tucson,Branch,18.0,Student,137.0,1.0,874.15,2024-11-04 08:10:26,Remaja,Besar,1,-1.9258351928627415,0.4551313848868471
101.76,2023-02-20 17:27:24,Debit,Philadelphia,Branch,31.0,Doctor,26.0,1.0,6043.25,2024-11-04 08:11:08,Dewasa Muda,Sedang,1,-0.19443307073617996,0.4246956738997642
67.57,2023-08-17 16:44:38,Debit,Charlotte,Branch,37.0,Engineer,107.0,1.0,2766.12,2024-11-04 08:11:15,Dewasa Muda,Kecil,1,-0.6456630217287385,-0.4998263896441051
326.29,2023-12-06 17:10:35,Debit,Denver,Online,56.0,Engineer,179.0,1.0,8171.26,2024-11-04 08:10:44,Paruh Baya,Besar,3,0.8999969992176184,-0.3709891185447722
158.56,2023-02-28 17:28:13,Debit,Sacramento,ATM,33.0,Doctor,100.0,1.0,5401.21,2024-11-04 08:10:48,Dewasa Muda,Sedang,1,-0.3508889477146111,-0.12726221798957515
56.02,2023-06-19 17:50:29,Debit,Memphis,Online,27.0,Student,142.0,1.0,3548.02,2024-11-04 08:07:58,Dewasa Muda,Kecil,1,-0.9436577520012347,-0.8839294367762422
288.28,2023-01-17 17:11:24,Debit,Portland,Online,27.0,Student,36.0,1.0,160.83,2024-11-04 08:06:33,Dewasa Muda,Sedang,1,-1.5051891319406185,0.9459053999332867
245.67,2023-01-02 18:35:07,Credit,Portland,Branch,24.0,Student,107.0,1.0,752.25,2024-11-04 08:07:45,Remaja,Sedang,1,-1.5953864310053931,0.09625024679056214
114.35,2023-11-27 16:16:19,Credit,El Paso,Branch,41.0,Engineer,21.0,1.0,469.12,2024-11-04 08:10:13,Paruh Baya,Sedang,1,-0.8071624802476391,0.5135265414486326
373.27,2023-07-18 18:03:03,Credit,Miami,Online,61.0,Doctor,79.0,1.0,8441.61,2024-11-04 08:09:17,Lansia,Besar,0,1.2631614736029773,0.781940935769958
504.63,2023-11-13 17:07:10,Debit,Portland,Online,60.0,Engineer,168.0,1.0,3806.16,2024-11-04 08:07:50,Paruh Baya,Besar,2,0.21412378193080148,0.32932894373915617
820.15,2023-12-18 16:33:01,Debit,Kansas City,Branch,47.0,Doctor,181.0,1.0,8802.97,2024-11-04 08:10:34,Paruh Baya,Besar,2,0.46929935306528314,1.2493314703427891
8.37,2023-01-12 16:21:27,Debit,Colorado Springs,ATM,63.0,Retired,135.0,1.0,1106.34,2024-11-04 08:11:23,Lansia,Kecil,0,0.07240851246361561,-0.9861995702753943
197.49,2023-07-03 16:36:45,Credit,Fresno,Online,53.0,Retired,30.0,1.0,5005.33,2024-11-04 08:06:40,Paruh Baya,Sedang,0,0.4513406431263309,0.6931421110639345
637.97,2023-10-23 17:17:18,Debit,New York,Branch,58.0,Retired,90.0,1.0,7949.03,2024-11-04 08:07:56,Paruh Baya,Besar,2,0.9407324935267353,1.5506228702733738
13.52,2023-05-15 16:51:28,Debit,Seattle,ATM,26.0,Student,65.0,1.0,259.77,2024-11-04 08:06:30,Dewasa Muda,Kecil,1,-1.4627376344800176,-0.25411891813372783
432.1,2023-03-20 16:28:17,Debit,San Francisco,ATM,49.0,Engineer,240.0,1.0,2114.3,2024-11-04 08:10:16,Paruh Baya,Besar,2,-0.5993181960600857,-0.6256595110221296
642.68,2023-02-17 16:57:11,Debit,Fresno,Branch,50.0,Doctor,94.0,1.0,8461.46,2024-11-04 08:08:38,Paruh Baya,Besar,2,0.7084157142751369,1.52944408401791
78.44,2023-11-21 17:25:30,Credit,San Jose,Online,52.0,Retired,292.0,1.0,6870.84,2024-11-04 08:10:39,Paruh Baya,Kecil,3,0.44737235296184213,-2.3197317941642224
139.72,2023-01-16 17:53:00,Debit,Memphis,Branch,49.0,Engineer,201.0,1.0,5058.83,2024-11-04 08:08:24,Paruh Baya,Sedang,0,0.09664210174441293,-1.2055764513038343
499.99,2023-08-02 16:01:17,Debit,San Jose,Branch,31.0,Engineer,296.0,1.0,8885.0,2024-11-04 08:09:05,Dewasa Muda,Besar,2,-0.18531164459801885,-0.9544067834259664
10.07,2023-01-17 16:47:41,Debit,Albuquerque,Online,24.0,Student,49.0,1.0,530.81,2024-11-04 08:08:57,Remaja,Kecil,1,-1.4705693974755845,-0.10489195926498406
120.62,2023-02-27 16:37:11,Debit,Raleigh,ATM,23.0,Student,85.0,1.0,9379.53,2024-11-04 08:06:39,Remaja,Sedang,3,0.007963841440865451,-0.09987402051937001
578.49,2023-10-16 17:46:51,Debit,Nashville,Branch,59.0,Retired,180.0,1.0,6475.13,2024-11-04 08:06:50,Paruh Baya,Besar,2,0.6156277165699894,0.4539979028813939
280.92,2024-01-01 18:21:50,Debit,Phoenix,Online,41.0,Doctor,168.0,1.0,5298.85,2024-11-04 08:06:41,Paruh Baya,Sedang,3,-0.18711299242301982,-0.40458074366698826
